feature,planet_name,n_measurements,min_value,max_value,mean_value,range,relative_range_pct
pl_rade,Kepler-1421 b,8,0.71,1.067,0.8472500000000001,0.357,42.13632339923281
pl_rade,Kepler-1457 b,7,1.6,2.463,1.9421428571428572,0.863,44.43545421110702
pl_rade,Kepler-118 b,8,1.3,1.96,1.555375,0.6599999999999999,42.43349674515792
pl_rade,Kepler-690 b,7,4.3,5.95,5.464714285714286,1.6500000000000004,30.193710297231597
pl_rade,Kepler-673 b,7,5.5,6.54,6.115857142857142,1.04,17.004975356800824
pl_rade,Kepler-449 b,7,1.53,2.056,1.6765714285714286,0.526,31.373551465576003
pl_rade,Kepler-304 e,8,1.041,1.43,1.215375,0.389,32.00658233055641
pl_rade,Kepler-770 b,7,1.93,13.92,3.984428571428571,11.99,300.9214441934675
pl_rade,Kepler-1366 b,8,1.27,1.566,1.39575,0.29600000000000004,21.207236252910626
pl_rade,Kepler-1140 b,7,2.609,3.0,2.8498571428571426,0.391,13.719985964208734
pl_rade,Kepler-490 b,8,11.0,16.91,13.12258599125,5.91,45.036854808501346
pl_rade,Kepler-1057 b,7,2.66,3.36,2.816,0.6999999999999997,24.85795454545454
pl_rade,Kepler-607 b,8,0.863,1.46,0.9989999999999999,0.597,59.75975975975977
pl_rade,KOI-1783.01,7,7.5,10.52,8.476285714285714,3.0199999999999996,35.6288131594027
pl_rade,Kepler-812 b,7,2.8,3.55,3.131571428571429,0.75,23.949637334063222
pl_rade,Kepler-580 b,7,2.13,2.57,2.308,0.43999999999999995,19.064124783362217
pl_rade,Kepler-661 b,7,2.708,3.2,3.035428571428572,0.492,16.208584337349393
pl_rade,Kepler-163 b,8,1.04,1.36,1.1132499999999999,0.32000000000000006,28.74466651695487
pl_rade,Kepler-664 b,7,2.308,2.8,2.664,0.492,18.46846846846847
pl_rade,Kepler-1129 c,7,2.438,3.73,2.805571428571429,1.2919999999999998,46.051224604104064
pl_rade,Kepler-1308 b,8,0.52,0.96,0.6857500000000001,0.43999999999999995,64.16332482683192
pl_rade,Kepler-751 b,7,2.46,3.4,2.9114285714285715,0.94,32.28655544651619
pl_rade,Kepler-1144 b,7,1.81,3.64,2.2444285714285717,1.83,81.53523009356502
pl_rade,Kepler-328 b,7,2.3,4.26,3.1654285714285715,1.96,61.91894575322683
pl_rade,Kepler-274 b,8,1.54,2.61,1.97625,1.0699999999999998,54.142947501581276
pl_rade,Kepler-1166 b,7,1.51,2.2,1.8252857142857142,0.6900000000000002,37.80230100962668
pl_rade,Kepler-738 b,7,2.31,2.883,2.4547142857142856,0.573,23.34283885235407
pl_rade,Kepler-721 b,7,2.64,2.836,2.7294285714285715,0.19599999999999973,7.180990264838261
pl_rade,OGLE-TR-56 b,9,13.4508,19.436406,15.11233708,5.985606000000002,39.607414579982375
pl_rade,Kepler-983 b,7,2.12,3.687,2.4481428571428565,1.5669999999999997,64.00770263173251
pl_rade,Kepler-1488 b,7,1.59,2.844,2.052857142857143,1.2539999999999998,61.08559498956158
pl_rade,Kepler-574 b,7,2.124,2.7,2.307714285714286,0.5760000000000001,24.95976228797821
pl_rade,Kepler-180 b,8,1.32,2.04,1.5945,0.72,45.1552210724365
pl_rade,K2-27 b,9,4.45,5.77,4.910016119999999,1.3199999999999994,26.883822124803935
pl_rade,Kepler-863 b,7,2.74,3.749,2.9712857142857145,1.009,33.95836338285494
pl_rade,Kepler-433 b,9,7.93,16.25305,11.614005555555556,8.323050000000002,71.66390579190548
pl_rade,Kepler-1060 b,7,2.3,3.034,2.500571428571429,0.734,29.353290676416815
pl_rade,Kepler-765 b,7,2.21,2.437,2.3167142857142857,0.22699999999999987,9.798359745945607
pl_rade,Kepler-558 b,7,2.34,2.9,2.5168571428571433,0.56,22.249971619934154
pl_rade,Kepler-1458 b,7,2.425,3.35,2.874428571428571,0.9250000000000003,32.180309129764936
pl_rade,Kepler-471 b,8,9.0,14.96,11.66502160125,5.960000000000001,51.09291867373258
pl_rade,Kepler-1193 b,8,1.13,1.521,1.305625,0.391,29.947343226424127
pl_rade,Kepler-1338 b,8,0.88,1.076,0.9666250000000001,0.19600000000000006,20.276736066209754
pl_rade,WASP-75 b,6,11.8,15.6,14.125288333333332,3.799999999999999,26.902105715128172
pl_rade,Kepler-1181 b,7,1.41,1.6,1.5542857142857145,0.19000000000000017,12.224264705882362
pl_rade,Kepler-977 b,7,2.17,2.76,2.617142857142857,0.5899999999999999,22.543668122270738
pl_rade,Kepler-696 b,7,5.9,6.73,6.424428571428572,0.8300000000000001,12.919436970492097
pl_rade,Kepler-1077 b,7,2.5,2.797,2.676714285714286,0.29700000000000015,11.095693013822922
pl_rade,Kepler-1083 b,7,2.3,3.36,3.0958571428571426,1.06,34.23930598495686
pl_rade,Kepler-838 b,7,2.326,2.85,2.700857142857143,0.524,19.401248280969003
pl_rade,K2-30 b,7,11.646151,14.83669218,12.851838821428572,3.1905411800000003,24.82556172958096
pl_rade,Kepler-1318 b,7,2.6,3.11,2.858857142857143,0.5099999999999998,17.839296422146703
pl_rade,Kepler-505 b,7,2.47,3.114,2.6062857142857143,0.6439999999999997,24.709493532120135
pl_rade,Kepler-566 b,7,2.08,2.24,2.141571428571429,0.16000000000000014,7.47114935628044
pl_rade,Kepler-1079 b,7,1.63,3.14,2.5322857142857145,1.5100000000000002,59.629922148256796
pl_rade,Kepler-804 c,8,0.88,1.198,1.11025,0.31799999999999995,28.642197703219992
pl_rade,Kepler-1570 b,7,1.07,2.57,2.2241428571428576,1.4999999999999998,67.44171109255569
pl_rade,Kepler-836 b,7,2.597,2.9,2.6952857142857143,0.30299999999999994,11.241850850691682
pl_rade,Kepler-1710 b,8,2.54,3.19744103,2.69518012875,0.6574410299999998,24.393213017080047
pl_rade,Kepler-167 e,8,9.27,11.11,10.16175,1.8399999999999999,18.107117376436143
pl_rade,Kepler-941 b,7,2.813,3.49,3.2932857142857137,0.677,20.55697739990457
pl_rade,Kepler-990 b,7,2.1,2.85,2.375571428571429,0.75,31.571351253833658
pl_rade,Kepler-1043 b,7,2.45,2.611,2.533,0.16100000000000003,6.3560994867745775
pl_rade,Kepler-932 b,8,1.32,1.77,1.4801250000000001,0.44999999999999996,30.402837598175825
pl_rade,Kepler-963 b,7,2.625,3.5,2.900714285714286,0.875,30.16498399409012
pl_rade,Kepler-1188 b,7,2.05,2.855,2.2564285714285712,0.8050000000000002,35.67584678695791
pl_rade,Kepler-902 b,7,2.49,3.252,2.7674285714285713,0.7619999999999996,27.534586000412954
pl_rade,Kepler-1373 b,8,0.86,1.718,1.1176249999999999,0.858,76.76993624874176
pl_rade,Kepler-702 b,7,8.24,9.908,8.745428571428572,1.6679999999999993,19.072821719102215
pl_rade,Kepler-1441 b,7,1.11,2.51,1.4762857142857142,1.3999999999999997,94.83259144571316
pl_rade,Kepler-555 b,7,2.22,3.71,2.6314285714285717,1.4899999999999998,56.623235613463606
pl_rade,Kepler-860 b,7,2.556,3.24,2.9379999999999997,0.6840000000000002,23.281143635125943
pl_rade,Kepler-611 b,7,1.5,2.48,1.7857142857142858,0.98,54.879999999999995
pl_rade,Kepler-308 b,8,2.033,2.23,2.156625,0.19700000000000006,9.1346432504492
pl_rade,Kepler-55 d,8,1.59,1.939,1.697375,0.349,20.561160615656526
pl_rade,Kepler-790 b,7,2.14,2.711,2.3744285714285716,0.5709999999999997,24.047891221948127
pl_rade,Kepler-1236 b,7,1.85,2.14,1.9685714285714286,0.29000000000000004,14.731494920174168
pl_rade,Kepler-1022 b,7,1.71,2.36,2.0014285714285713,0.6499999999999999,32.476802284082794
pl_rade,Kepler-583 b,7,2.28,2.89,2.651857142857143,0.6100000000000003,23.002747400743424
pl_rade,Kepler-864 b,7,2.15,3.185,2.735,1.0350000000000001,37.84277879341865
pl_rade,Kepler-952 b,7,6.7,8.266,7.720857142857143,1.5659999999999998,20.28272212559671
pl_rade,Kepler-675 b,7,2.03,2.44,2.3247142857142857,0.41000000000000014,17.636575923308552
pl_rade,Kepler-1272 b,7,2.37,3.157,2.555285714285714,0.7869999999999999,30.798904232123885
pl_rade,Kepler-1087 b,8,0.61,0.83,0.7398750000000001,0.21999999999999997,29.73475249197499
pl_rade,Kepler-1223 b,7,1.12,1.54,1.324142857142857,0.41999999999999993,31.718631999136903
pl_rade,Kepler-392 c,8,1.067,1.31,1.17375,0.2430000000000001,20.70287539936103
pl_rade,Kepler-1141 b,8,0.73,0.98,0.86925,0.25,28.760425654299688
pl_rade,Kepler-726 b,7,2.6,3.26,2.8305714285714285,0.6599999999999997,23.31684667406883
pl_rade,Kepler-1517 b,7,8.86018514,22.27,15.999026448571426,13.40981486,83.81644285110472
pl_rade,WASP-48 b,6,15.65,18.71903,17.77905313666667,3.0690299999999997,17.26205538848736
pl_rade,Kepler-430 c,8,1.45,1.86,1.5975,0.41000000000000014,25.665101721439758
pl_rade,Kepler-940 b,7,3.223,3.63,3.430428571428571,0.40700000000000003,11.864406779661019
pl_rade,Kepler-724 b,7,3.29,4.0,3.6638571428571427,0.71,19.37848481303856
pl_rade,Kepler-1328 b,8,0.94,1.342,1.1045,0.40200000000000014,36.39655952919874
pl_rade,Kepler-281 d,6,4.3,18.0,6.966246343333334,13.7,196.66258304389189
pl_rade,WASP-21 b,5,11.99,15.15469429,13.237128258000002,3.16469429,23.90771040604961
pl_rade,Kepler-1081 b,8,0.93,2.0,1.4413749999999999,1.0699999999999998,74.23467175440118
pl_rade,Kepler-606 b,7,2.6,3.31,2.9071428571428575,0.71,24.42260442260442
pl_rade,Kepler-1243 b,7,1.528,1.86,1.6654285714285717,0.3320000000000001,19.934808715045463
pl_rade,Kepler-520 b,7,1.57,2.538,1.7840000000000003,0.9679999999999997,54.26008968609863
pl_rade,Kepler-822 b,8,1.47,1.77,1.54175,0.30000000000000004,19.458407653640347
pl_rade,Kepler-898 b,8,1.37,1.498,1.4235000000000002,0.1279999999999999,8.991921320688435
pl_rade,Kepler-1315 b,8,1.287,1.7,1.473875,0.41300000000000003,28.021372233059118
pl_rade,Kepler-417 b,8,2.222,2.49,2.394,0.26800000000000024,11.194653299916467
pl_rade,Kepler-602 b,7,1.84,2.736,2.1380000000000003,0.8960000000000001,41.90832553788588
pl_rade,Kepler-1378 b,7,1.914,2.5,2.162,0.5860000000000001,27.104532839963003
pl_rade,Kepler-920 b,7,2.23,3.09,2.6379999999999995,0.8599999999999999,32.600454890068235
pl_rade,Kepler-1521 b,7,2.302,6.46,4.173142857142857,4.1579999999999995,99.63713542379844
pl_rade,Kepler-1299 b,7,2.42,3.061,2.6172857142857144,0.641,24.491021232465478
pl_rade,Kepler-620 b,7,2.49,3.324,2.872,0.8339999999999996,29.03899721448467
pl_rade,Kepler-365 b,7,1.76,2.04,1.8614285714285714,0.28,15.042210283960095
pl_rade,Kepler-958 b,8,1.994,3.0,2.45025,1.006,41.05703499642894
pl_rade,Kepler-922 b,8,1.337,1.58,1.458,0.2430000000000001,16.666666666666675
pl_rade,Kepler-1398 b,8,0.77,1.02,0.8728750000000001,0.25,28.64098524989259
pl_rade,Kepler-1019 b,7,1.3,1.71,1.4347142857142858,0.4099999999999999,28.577118390919043
pl_rade,Kepler-1452 b,7,1.63,3.19,2.323571428571429,1.56,67.13802643713494
pl_rade,Kepler-849 b,9,7.14,8.26,7.965963897777777,1.12,14.059817673947036
pl_rade,Kepler-701 b,7,2.307,3.09,2.7552857142857143,0.7829999999999999,28.418105459636024
pl_rade,Kepler-1350 c,8,1.4,2.1,1.624875,0.7000000000000002,43.080236941303184
pl_rade,Kepler-431 b,9,0.73,1.25,0.9374444444444444,0.52,55.469953775038526
pl_rade,Kepler-890 b,7,7.4,10.703,8.981857142857143,3.302999999999999,36.77413198034131
pl_rade,Kepler-875 b,7,2.0,3.316,2.519428571428571,1.3159999999999998,52.23406668178725
pl_rade,Kepler-547 b,7,3.65,4.02,3.9185714285714286,0.36999999999999966,9.442216551221282
pl_rade,Kepler-1499 b,7,1.14,1.228,1.1878571428571425,0.08800000000000008,7.408298256163569
pl_rade,Kepler-586 b,7,2.666,2.96,2.846571428571429,0.29400000000000004,10.328214393255044
pl_rade,Kepler-713 b,7,2.33,2.947,2.4810000000000003,0.617,24.869004433696087
pl_rade,KOI-351 b,8,1.15,1.31,1.24525,0.16000000000000014,12.848825537040767
pl_rade,Kepler-1094 b,7,2.65,3.37,2.908428571428572,0.7200000000000002,24.755636327913948
pl_rade,Kepler-524 c,8,0.83,1.305,1.05125,0.475,45.18430439952437
pl_rade,WASP-44 b,5,10.98482,12.77826,12.22545038,1.7934400000000004,14.669725402787167
pl_rade,Kepler-1329 b,7,2.0,2.404,2.159142857142857,0.4039999999999999,18.711128754796878
pl_rade,Kepler-1404 b,7,1.77,24.0,5.066714285714285,22.23,438.7458764485297
pl_rade,Kepler-1168 b,7,1.953,2.5,2.201857142857143,0.5469999999999999,24.842665282553682
pl_rade,Kepler-799 b,7,6.88,11.21,8.215857142857143,4.330000000000001,52.702961172645246
pl_rade,Kepler-1237 b,7,2.3,2.86,2.666857142857143,0.56,20.998500107135207
pl_rade,Kepler-610 c,7,2.14,3.3,2.582857142857143,1.1599999999999997,44.91150442477874
pl_rade,Kepler-192 d,8,0.89,1.161,0.9976250000000001,0.271,27.16451572484651
pl_rade,Kepler-1196 b,7,2.0,2.72,2.2352857142857143,0.7200000000000002,32.210647408448914
pl_rade,Kepler-1359 b,8,2.295,4.1,3.047,1.8049999999999997,59.238595339678355
pl_rade,Kepler-502 b,7,4.07,5.318,4.376857142857142,1.2479999999999993,28.513610548991437
pl_rade,Kepler-1180 b,7,1.67,2.516,1.8565714285714285,0.8460000000000001,45.56786703601109
pl_rade,Kepler-417 c,7,2.488,2.8,2.6711428571428573,0.31199999999999983,11.680393624986623
pl_rade,Kepler-710 b,7,1.6,2.961,1.9915714285714283,1.3609999999999998,68.33799583960977
pl_rade,Kepler-679 b,7,2.66,3.01,2.765571428571428,0.34999999999999964,12.655612376672337
pl_rade,Kepler-855 b,8,8.35,12.40482907,9.835728633750001,4.05482907,41.225507748214916
pl_rade,Kepler-1021 b,7,1.96,2.33,2.1341428571428573,0.3700000000000001,17.33717116272843
pl_rade,Kepler-749 b,7,2.04,3.212,2.4802857142857144,1.1720000000000002,47.252620665821915
pl_rade,Kepler-993 b,7,2.22,5.5,3.1349999999999993,3.28,104.62519936204149
pl_rade,Kepler-1039 b,8,1.1,3.48,2.3505,2.38,101.25505211657095
pl_rade,Kepler-589 b,7,2.27,2.95,2.5288571428571425,0.6800000000000002,26.88961699243024
pl_rade,Kepler-1360 b,7,2.2,5.92,3.220428571428571,3.7199999999999998,115.51257596593179
pl_rade,Kepler-546 b,7,6.6,7.879,7.297,1.279,17.527751130601615
pl_rade,Kepler-397 c,7,5.7,6.35,5.992857142857143,0.6499999999999995,10.846245530393317
pl_rade,Kepler-501 b,7,4.0,4.59,4.208714285714286,0.5899999999999999,14.018532975798509
pl_rade,Kepler-1362 b,7,2.31,2.6,2.435571428571429,0.29000000000000004,11.906856707138248
pl_rade,Kepler-927 b,7,1.605,1.8,1.749285714285714,0.19500000000000006,11.147407104940797
pl_rade,Kepler-1325 b,7,2.4,3.52,2.8775714285714282,1.12,38.921709775107985
pl_rade,Kepler-139 d,7,1.695,2.15,1.9285714285714286,0.45499999999999985,23.592592592592585
pl_rade,Kepler-570 b,7,2.256,2.5,2.3865714285714286,0.24400000000000022,10.223871662875622
pl_rade,Kepler-1278 b,8,0.77,1.257,0.9572499999999999,0.4869999999999999,50.874902063201866
pl_rade,Kepler-672 b,7,2.3,2.82,2.6234285714285717,0.52,19.821389675451968
pl_rade,Kepler-55 e,8,1.34,1.699,1.534875,0.359,23.38952683443277
pl_rade,Kepler-981 b,7,2.217,2.31,2.271,0.09299999999999997,4.095112285336855
pl_rade,Kepler-599 b,7,2.119,2.97,2.722714285714286,0.851,31.255574794060546
pl_rade,Kepler-444 c,8,0.39,75.16,9.83334189,74.77,760.3722197032245
pl_rade,Kepler-386 b,8,1.26,1.51,1.364375,0.25,18.323408153916628
pl_rade,Kepler-1133 b,7,1.72,2.11,1.8715714285714287,0.3899999999999999,20.838103961529647
pl_rade,Kepler-438 b,7,0.97,1.13,1.0242857142857142,0.15999999999999992,15.620641562064149
pl_rade,Kepler-1554 b,7,2.705,3.24,2.8434285714285714,0.5350000000000001,18.815313504823155
pl_rade,Kepler-1353 b,7,1.8,2.1,1.9871428571428569,0.30000000000000004,15.097052480230055
pl_rade,K2-182 b,8,2.69,2.93924,2.79112750125,0.2492399999999999,8.929724632370908
pl_rade,Kepler-684 b,7,2.66,5.751,3.337285714285714,3.091,92.62017893069647
pl_rade,Kepler-968 b,7,1.61,2.081,1.753,0.47099999999999986,26.868225898459773
pl_rade,Kepler-1233 b,7,2.09,2.6,2.3357142857142854,0.5100000000000002,21.834862385321113
pl_rade,Kepler-1179 b,8,1.196,1.46,1.320375,0.264,19.994319795512638
pl_rade,Kepler-1394 b,8,0.75,1.39,0.969375,0.6399999999999999,66.02192134107027
pl_rade,Kepler-557 b,7,2.4,5.153,2.8575714285714287,2.7529999999999997,96.34054891766233
pl_rade,Kepler-1415 b,8,1.202,1.4,1.30075,0.19799999999999995,15.221987315010566
pl_rade,Kepler-1046 b,7,1.39,2.05,1.6771428571428568,0.6599999999999999,39.35264054514481
pl_rade,Kepler-1163 b,8,0.88,1.061,0.97525,0.18099999999999994,18.559343758010762
pl_rade,Kepler-1466 b,7,1.31,1.55,1.4061428571428571,0.24,17.06796708320634
pl_rade,Kepler-697 b,7,3.6,4.629,4.084142857142857,1.0289999999999995,25.195005071880782
pl_rade,Kepler-1369 b,7,2.564,2.99,2.857714285714285,0.42600000000000016,14.907018596280752
pl_rade,Kepler-1082 b,8,0.8,1.302,1.0441250000000002,0.502,48.07853465820662
pl_rade,Kepler-612 b,7,2.33,4.367,2.753857142857143,2.037,73.96897857550448
pl_rade,Kepler-929 b,8,0.86,1.641,1.210625,0.781,64.51213216313887
pl_rade,Kepler-371 c,8,1.54,2.307,1.75775,0.7669999999999999,43.63532925615133
pl_rade,Kepler-590 b,7,3.3,5.627,3.848142857142857,2.327,60.47072799495119
pl_rade,Kepler-623 b,7,2.454,3.23,2.9991428571428576,0.7759999999999998,25.874059255025234
pl_rade,Kepler-826 b,8,0.89,1.532,1.181,0.642,54.36071126164268
pl_rade,Kepler-1408 b,8,0.84,1.188,0.966125,0.348,36.02018372363824
pl_rade,Kepler-1190 b,7,1.089,1.33,1.249857142857143,0.2410000000000001,19.282203680420626
pl_rade,Kepler-878 b,7,1.87,2.626,2.0065714285714287,0.7559999999999998,37.676206749252444
pl_rade,Kepler-745 b,7,1.85,3.052,2.1759999999999997,1.202,55.238970588235304
pl_rade,Kepler-588 b,7,2.59,3.606,2.7965714285714287,1.016,36.3302002451982
pl_rade,Kepler-85 d,7,1.2,1.56,1.330714285714286,0.3600000000000001,27.05314009661836
pl_rade,Kepler-1072 b,8,1.35,1.68,1.508375,0.32999999999999985,21.8778486782133
pl_rade,Kepler-1434 b,8,0.86,1.438,1.108125,0.578,52.16018048505357
pl_rade,Kepler-1006 b,7,1.54,3.616,2.563714285714286,2.076,80.9762621196924
pl_rade,Kepler-1293 b,8,0.9,1.314,1.0185,0.41400000000000003,40.648011782032405
pl_rade,Kepler-899 b,7,2.4,2.984,2.596285714285714,0.5840000000000001,22.49367227908001
pl_rade,KOI-1257 b,7,7.1,10.54,8.255714285714285,3.4399999999999995,41.66810866931995
pl_rade,Kepler-1371 b,8,0.64,0.943,0.759375,0.30299999999999994,39.90123456790122
pl_rade,WASP-22 b,6,12.55408,13.78707,13.202611333333332,1.2329899999999991,9.338985817805634
pl_rade,Kepler-703 b,7,5.39,8.2,6.047571428571429,2.8099999999999996,46.46493279474641
pl_rade,Kepler-1162 b,7,1.94,2.22,2.122857142857143,0.28000000000000025,13.189771197846579
pl_rade,Kepler-562 b,7,4.96,6.089,5.231285714285714,1.1290000000000004,21.581692563969533
pl_rade,Kepler-1267 b,7,1.87,3.01,2.4655714285714287,1.1399999999999997,46.23674604554144
pl_rade,Kepler-828 b,8,1.32,1.55,1.421125,0.22999999999999998,16.184360981616678
pl_rade,Kepler-431 c,9,0.668,1.09,0.8827777777777778,0.42200000000000004,47.803650094398996
pl_rade,Kepler-1134 b,7,2.19,2.64,2.4771428571428573,0.4500000000000002,18.16608996539793
pl_rade,Kepler-108 b,8,3.9,9.56,8.21875,5.66,68.86692015209125
pl_rade,Kepler-1485 b,7,1.41,1.637,1.4868571428571429,0.2270000000000001,15.26710222905458
pl_rade,Kepler-400 c,7,1.43,1.87,1.5357142857142858,0.44000000000000017,28.651162790697683
pl_rade,Kepler-1398 c,8,0.84,1.13,0.96025,0.2899999999999999,30.200468627961456
pl_rade,Kepler-531 b,8,2.702,2.81,2.7595,0.1080000000000001,3.913752491393372
pl_rade,Kepler-893 b,7,2.85,3.31,3.1455714285714285,0.45999999999999996,14.623734047867751
pl_rade,Kepler-271 d,8,0.66,0.71,0.687375,0.04999999999999993,7.274049827241308
pl_rade,Kepler-400 b,7,1.59,1.76,1.67,0.16999999999999993,10.17964071856287
pl_rade,Kepler-951 b,7,5.105,7.7,6.1121428571428575,2.5949999999999998,42.456468388453885
pl_rade,Kepler-735 b,7,2.504,2.98,2.8562857142857143,0.476,16.66499949984995
pl_rade,Kepler-191 d,7,2.166,2.69,2.302285714285714,0.524,22.759990071978162
pl_rade,Kepler-1286 b,7,2.15,2.459,2.388428571428572,0.30900000000000016,12.9373766373587
pl_rade,Kepler-1382 b,8,1.08,2.23,1.578875,1.15,72.83667168078536
pl_rade,Kepler-741 b,7,2.45,3.077,2.676714285714286,0.6269999999999998,23.42424080695948
pl_rade,Kepler-832 b,7,2.06,2.495,2.2907142857142864,0.43500000000000005,18.989710009354535
pl_rade,Kepler-1110 b,7,2.12,2.66,2.377,0.54,22.717711400925538
pl_rade,Kepler-802 b,7,3.403,3.54,3.464714285714286,0.137,3.954150002061601
pl_rade,Kepler-1053 b,7,0.78,0.98,0.8534285714285714,0.19999999999999996,23.43488449949782
pl_rade,Kepler-1326 b,7,3.224,6.3,3.9605714285714293,3.0759999999999996,77.66556052517672
pl_rade,Kepler-1184 b,7,2.455,2.8,2.5907142857142857,0.34499999999999975,13.316790736145565
pl_rade,Kepler-797 b,7,1.9,3.669,2.248428571428571,1.7690000000000001,78.6771713577737
pl_rade,Kepler-605 c,8,0.74,0.96,0.83075,0.21999999999999997,26.482094492928077
pl_rade,Kepler-919 b,7,1.8,2.25,1.9747142857142859,0.44999999999999996,22.788106778557474
pl_rade,Kepler-752 b,7,2.6,2.953,2.831857142857143,0.35299999999999976,12.465318064874127
pl_rade,Kepler-892 b,7,2.521,2.88,2.7487142857142857,0.359,13.060651733277895
pl_rade,Kepler-1396 b,7,1.49,2.07,1.6971428571428573,0.5799999999999998,34.175084175084166
pl_rade,Kepler-1085 b,7,6.11,7.22,6.454571428571429,1.1099999999999994,17.197113894913898
pl_rade,Kepler-320 c,8,1.37,2.8,1.7575,1.4299999999999997,81.36557610241819
pl_rade,Kepler-466 b,7,2.523,2.89,2.8075714285714284,0.367,13.07179565460744
pl_rade,Kepler-869 b,7,2.92,3.61,3.229142857142857,0.69,21.36789948681649
pl_rade,Kepler-985 b,7,2.802,4.2,3.404571428571429,1.3980000000000001,41.06243705941591
pl_rade,Kepler-390 c,8,0.79,0.87,0.825125,0.07999999999999996,9.695500681714888
pl_rade,Kepler-336 c,7,1.42,2.1,1.76,0.6800000000000002,38.63636363636365
pl_rade,Kepler-663 b,7,2.4,2.78,2.6652857142857145,0.3799999999999999,14.25738328777402
pl_rade,Kepler-667 b,7,4.7,11.406,6.218000000000002,6.706,107.84818269540042
pl_rade,Kepler-827 b,7,5.14,8.49,6.124714285714285,3.3500000000000005,54.69642898794115
pl_rade,Kepler-970 b,8,2.4,2.94,2.75825,0.54,19.577630744131245
pl_rade,Kepler-1310 b,8,1.25,1.44,1.3335,0.18999999999999995,14.248218972628418
pl_rade,Kepler-979 b,7,2.4,2.94,2.610142857142857,0.54,20.68852279568716
pl_rade,Kepler-362 b,8,0.84,1.741,1.124625,0.9010000000000001,80.11559408691788
pl_rade,Kepler-1099 b,7,1.791,3.11,2.7658571428571426,1.319,47.68865244563814
pl_rade,Kepler-1018 b,7,2.58,3.28,2.8038571428571433,0.6999999999999997,24.9656086003974
pl_rade,Kepler-1041 b,7,2.39,4.119,2.8084285714285713,1.7289999999999996,61.564677755735275
pl_rade,Kepler-1109 b,7,1.67,5.37,2.3487142857142858,3.7,157.5329967763518
pl_rade,Kepler-736 b,7,2.1,2.93,2.6222857142857143,0.8300000000000001,31.65177598605361
pl_rade,Kepler-1137 b,7,2.2,3.01,2.492,0.8099999999999996,32.50401284109148
pl_rade,Kepler-1139 b,8,1.03,1.19,1.069125,0.15999999999999992,14.965509178066167
pl_rade,Kepler-1090 b,7,2.25,2.79,2.5869999999999997,0.54,20.873598763046004
pl_rade,Kepler-1411 b,7,2.82,3.24,3.120142857142857,0.4200000000000004,13.460922118950611
pl_rade,Kepler-504 b,7,1.57,1.94,1.761,0.3699999999999999,21.010789324247582
pl_rade,Kepler-575 b,7,2.03,2.436,2.1794285714285713,0.40600000000000014,18.628736234923974
pl_rade,Kepler-359 d,8,4.01,34.82,23.582125,30.810000000000002,130.64980361184584
pl_rade,Kepler-659 b,7,2.21,2.783,2.4175714285714287,0.573,23.701471370324406
pl_rade,Kepler-1336 c,8,1.03,2.211,1.56975,1.1809999999999998,75.23491001751871
pl_rade,Kepler-1010 b,7,2.228,2.47,2.399714285714286,0.242,10.084533873080128
pl_rade,Kepler-241 c,7,2.57,2.74,2.6700000000000004,0.17000000000000037,6.3670411985018855
pl_rade,HAT-P-9 b,6,15.46842,15.8493,15.667842833333333,0.38087999999999944,2.4309664326583444
pl_rade,Kepler-1334 b,7,2.18,2.492,2.2988571428571434,0.31199999999999983,13.571961222967923
pl_rade,Kepler-953 b,7,4.21,4.61,4.3985363614285715,0.40000000000000036,9.093934143813398
pl_rade,Kepler-1410 b,7,1.39,2.15,1.6300000000000001,0.76,46.62576687116564
pl_rade,Kepler-1062 b,7,1.58,1.851,1.683,0.2709999999999999,16.10219845513963
pl_rade,Kepler-1530 c,7,1.468,2.69,2.096142857142857,1.222,58.29755332924419
pl_rade,Kepler-1348 b,7,1.48,2.193,1.7347142857142857,0.7130000000000001,41.10186938977189
pl_rade,HAT-P-54 b,6,10.581296,40.0,16.171609048333334,29.418703999999998,181.91575069663168
pl_rade,Kepler-157 d,8,1.32,1.674,1.46,0.35399999999999987,24.246575342465746
pl_rade,Kepler-1104 b,8,1.07,1.646,1.259,0.5759999999999998,45.75059571088164
pl_rade,Kepler-508 b,8,1.57,2.36,1.9141249999999999,0.7899999999999998,41.27212172663749
pl_rade,Kepler-1065 b,7,3.1,3.73,3.448571428571429,0.6299999999999999,18.268434134217063
pl_rade,Kepler-1171 b,7,2.395,3.1,2.702142857142857,0.7050000000000001,26.090404440919908
pl_rade,Kepler-1446 b,7,0.742,1.86,1.2392857142857143,1.118,90.21325648414987
pl_rade,Kepler-753 b,7,1.52,1.91,1.7115714285714285,0.3899999999999999,22.78607795676487
pl_rade,Kepler-945 b,7,2.48,2.79,2.6834285714285713,0.31000000000000005,11.55238500851789
pl_rade,Kepler-934 b,7,2.085,2.53,2.3078571428571424,0.44499999999999984,19.281956050758275
pl_rade,Kepler-842 b,7,1.47,1.6,1.549,0.13000000000000012,8.39251129761137
pl_rade,Kepler-1212 b,7,1.7,2.14,1.8765714285714288,0.44000000000000017,23.447015834348363
pl_rade,Kepler-594 b,7,2.06,2.5,2.196857142857143,0.43999999999999995,20.028612303290412
pl_rade,Kepler-446 c,7,0.927,2.1,1.6395714285714287,1.173,71.54308617234469
